match_id,match,bowlingTeam,bowlerName,overs,maiden,runs,wickets,economy,0s,4s,6s,wides,noBalls
T208958,Punjab Kings Vs Sunrisers,Sunrisers,MarcoJansen,4.00,0.00,35.00,0.00,8.75,11.00,5.00,1.00,1.00,0.00
T208958,Punjab Kings Vs Sunrisers,Sunrisers,TNatarajan,4.00,0.00,38.00,1.00,9.50,8.00,3.00,1.00,4.00,0.00
T208958,Punjab Kings Vs Sunrisers,Sunrisers,JagadeeshaSuchith,4.00,0.00,28.00,1.00,7.00,10.00,1.00,2.00,1.00,0.00
T208958,Punjab Kings Vs Sunrisers,Sunrisers,UmranMalik,4.00,1.00,28.00,4.00,7.00,15.00,3.00,2.00,0.00,0.00
T208958,Punjab Kings Vs Sunrisers,Punjab Kings,VaibhavArora,3.50,0.00,35.00,0.00,9.13,9.00,5.00,1.00,0.00,0.00
T208958,Punjab Kings Vs Sunrisers,Punjab Kings,KagisoRabada,4.00,0.00,29.00,1.00,7.25,9.00,3.00,0.00,0.00,0.00
T208958,Punjab Kings Vs Sunrisers,Punjab Kings,ArshdeepSingh,4.00,0.00,32.00,0.00,8.00,7.00,3.00,0.00,2.00,0.00
T208958,Punjab Kings Vs Sunrisers,Punjab Kings,RahulChahar,4.00,0.00,28.00,2.00,7.00,7.00,1.00,0.00,1.00,0.00
T208958,Punjab Kings Vs Sunrisers,Punjab Kings,OdeanSmith,1.00,0.00,8.00,0.00,8.00,3.00,0.00,1.00,0.00,0.00
T208958,Punjab Kings Vs Sunrisers,Punjab Kings,LiamLivingstone,2.00,0.00,19.00,0.00,9.50,3.00,0.00,2.00,0.00,0.00
T205793,RCB Vs Capitals,Capitals,MustafizurRahman,4.00,0.00,48.00,0.00,12.00,8.00,7.00,2.00,1.00,0.00
T205793,RCB Vs Capitals,Capitals,ShardulThakur,4.00,0.00,27.00,1.00,6.75,14.00,3.00,1.00,1.00,0.00
T205793,RCB Vs Capitals,Capitals,KhaleelAhmed,4.00,0.00,36.00,1.00,9.00,9.00,3.00,2.00,0.00,0.00
T205793,RCB Vs Capitals,Capitals,AxarPatel,4.00,0.00,29.00,1.00,7.25,7.00,3.00,0.00,1.00,0.00
T205793,RCB Vs Capitals,Capitals,KuldeepYadav,4.00,0.00,46.00,1.00,11.50,7.00,3.00,3.00,3.00,0.00
T205793,RCB Vs Capitals,RCB,GlennMaxwell,2.00,0.00,14.00,0.00,7.00,4.00,0.00,1.00,0.00,0.00
T205793,RCB Vs Capitals,RCB,MohammedSiraj,4.00,0.00,31.00,2.00,7.75,10.00,1.00,2.00,0.00,0.00
T205793,RCB Vs Capitals,RCB,JoshHazlewood,4.00,0.00,28.00,3.00,7.00,12.00,3.00,1.00,1.00,0.00
T205793,RCB Vs Capitals,RCB,ShahbazAhmed,2.00,0.00,19.00,0.00,9.50,3.00,1.00,1.00,2.00,0.00
T205793,RCB Vs Capitals,RCB,HarshalPatel,4.00,0.00,40.00,0.00,10.00,5.00,3.00,2.00,1.00,0.00
T205793,RCB Vs Capitals,RCB,WaninduHasaranga,4.00,0.00,40.00,1.00,10.00,9.00,3.00,3.00,0.00,0.00
T204555,Super Giants Vs Mumbai,Mumbai,TilakVarma,1.00,0.00,7.00,0.00,7.00,2.00,1.00,0.00,0.00,0.00
T204555,Super Giants Vs Mumbai,Mumbai,JaydevUnadkat,4.00,0.00,32.00,2.00,8.00,8.00,3.00,1.00,1.00,0.00
T204555,Super Giants Vs Mumbai,Mumbai,MuruganAshwin,4.00,0.00,33.00,1.00,8.25,8.00,2.00,2.00,0.00,0.00
T204555,Super Giants Vs Mumbai,Mumbai,JaspritBumrah,4.00,0.00,24.00,0.00,6.00,9.00,1.00,0.00,2.00,0.00
T204555,Super Giants Vs Mumbai,Mumbai,TymalMills,3.00,0.00,54.00,0.00,18.00,3.00,9.00,2.00,1.00,0.00
T204555,Super Giants Vs Mumbai,Mumbai,FabianAllen,4.00,0.00,46.00,1.00,11.50,6.00,4.00,3.00,0.00,0.00
T204555,Super Giants Vs Mumbai,Super Giants,JasonHolder,4.00,0.00,34.00,1.00,8.50,7.00,2.00,1.00,2.00,0.00
T204555,Super Giants Vs Mumbai,Super Giants,DushmanthaChameera,4.00,0.00,48.00,1.00,12.00,11.00,3.00,4.00,1.00,0.00
T204555,Super Giants Vs Mumbai,Super Giants,AveshKhan,4.00,0.00,30.00,3.00,7.50,14.00,6.00,0.00,1.00,0.00
T204555,Super Giants Vs Mumbai,Super Giants,RaviBishnoi,4.00,0.00,34.00,1.00,8.50,4.00,4.00,0.00,1.00,0.00
T204555,Super Giants Vs Mumbai,Super Giants,MarcusStoinis,2.00,0.00,13.00,1.00,6.50,4.00,1.00,0.00,0.00,0.00
T204555,Super Giants Vs Mumbai,Super Giants,KrunalPandya,2.00,0.00,16.00,0.00,8.00,2.00,2.00,0.00,0.00,0.00
T208105,KKR Vs Sunrisers,Sunrisers,BhuvneshwarKumar,4.00,0.00,37.00,1.00,9.25,13.00,4.00,2.00,1.00,0.00
T208105,KKR Vs Sunrisers,Sunrisers,MarcoJansen,4.00,0.00,26.00,1.00,6.50,12.00,2.00,1.00,1.00,0.00
T208105,KKR Vs Sunrisers,Sunrisers,TNatarajan,4.00,0.00,37.00,3.00,9.25,11.00,4.00,2.00,0.00,0.00
T208105,KKR Vs Sunrisers,Sunrisers,UmranMalik,4.00,0.00,27.00,2.00,6.75,15.00,1.00,2.00,0.00,0.00
T208105,KKR Vs Sunrisers,Sunrisers,ShashankSingh,1.00,0.00,10.00,0.00,10.00,1.00,1.00,0.00,1.00,0.00
T208105,KKR Vs Sunrisers,Sunrisers,JagadeeshaSuchith,3.00,0.00,32.00,1.00,10.66,6.00,3.00,2.00,0.00,0.00
T208105,KKR Vs Sunrisers,KKR,UmeshYadav,4.00,0.00,31.00,0.00,7.75,10.00,5.00,0.00,1.00,0.00
T208105,KKR Vs Sunrisers,KKR,PatCummins,3.50,0.00,40.00,1.00,10.43,8.00,3.00,2.00,2.00,0.00
T208105,KKR Vs Sunrisers,KKR,AndreRussell,2.00,0.00,20.00,2.00,10.00,6.00,1.00,2.00,1.00,0.00
T208105,KKR Vs Sunrisers,KKR,AmanHakimKhan,1.00,0.00,13.00,0.00,13.00,1.00,1.00,1.00,0.00,0.00
T208105,KKR Vs Sunrisers,KKR,VarunChakravarthy,3.00,0.00,45.00,0.00,15.00,2.00,3.00,4.00,0.00,0.00
T208105,KKR Vs Sunrisers,KKR,SunilNarine,4.00,0.00,23.00,0.00,5.75,8.00,0.00,1.00,0.00,0.00
T207043,Titans Vs Royals,Royals,JamesNeesham,3.00,0.00,29.00,0.00,9.66,5.00,5.00,0.00,0.00,0.00
T207043,Titans Vs Royals,Royals,PrasidhKrishna,4.00,0.00,35.00,0.00,8.75,11.00,5.00,1.00,1.00,1.00
T207043,Titans Vs Royals,Royals,KuldeepSen,4.00,0.00,51.00,1.00,12.75,6.00,9.00,1.00,0.00,0.00
T207043,Titans Vs Royals,Royals,YuzvendraChahal,4.00,0.00,32.00,1.00,8.00,6.00,1.00,2.00,1.00,0.00
T207043,Titans Vs Royals,Royals,RiyanParag,1.00,0.00,12.00,1.00,12.00,2.00,1.00,1.00,0.00,0.00
T207043,Titans Vs Royals,Royals,RavichandranAshwin,4.00,0.00,33.00,0.00,8.25,9.00,1.00,2.00,1.00,0.00
T207043,Titans Vs Royals,Titans,MohammedShami,4.00,0.00,39.00,1.00,9.75,6.00,4.00,1.00,0.00,0.00
T207043,Titans Vs Royals,Titans,YashDayal,4.00,0.00,40.00,3.00,10.00,13.00,6.00,2.00,0.00,0.00
T207043,Titans Vs Royals,Titans,RashidKhan,4.00,0.00,24.00,0.00,6.00,11.00,1.00,1.00,0.00,0.00
T207043,Titans Vs Royals,Titans,LockieFerguson,4.00,0.00,23.00,3.00,5.75,12.00,0.00,2.00,0.00,0.00
T207043,Titans Vs Royals,Titans,RahulTewatia,1.00,0.00,9.00,0.00,9.00,2.00,0.00,1.00,0.00,0.00
T207043,Titans Vs Royals,Titans,HardikPandya,2.30,0.00,18.00,1.00,7.20,4.00,1.00,0.00,2.00,0.00
T207043,Titans Vs Royals,Titans,VijayShankar,0.30,0.00,1.00,0.00,2.00,2.00,0.00,0.00,0.00,0.00
T208002,Punjab Kings Vs Mumbai,Mumbai,BasilThampi,4.00,0.00,47.00,2.00,11.75,7.00,3.00,3.00,2.00,0.00
T208002,Punjab Kings Vs Mumbai,Mumbai,JaydevUnadkat,4.00,0.00,44.00,1.00,11.00,8.00,3.00,3.00,1.00,0.00
T208002,Punjab Kings Vs Mumbai,Mumbai,JaspritBumrah,4.00,0.00,28.00,1.00,7.00,6.00,2.00,0.00,2.00,0.00
T208002,Punjab Kings Vs Mumbai,Mumbai,MuruganAshwin,4.00,0.00,34.00,1.00,8.50,7.00,2.00,2.00,0.00,0.00
T208002,Punjab Kings Vs Mumbai,Mumbai,TymalMills,4.00,0.00,37.00,0.00,9.25,6.00,4.00,1.00,2.00,0.00
T208002,Punjab Kings Vs Mumbai,Punjab Kings,VaibhavArora,4.00,0.00,43.00,1.00,10.75,9.00,2.00,4.00,2.00,0.00
T208002,Punjab Kings Vs Mumbai,Punjab Kings,KagisoRabada,4.00,0.00,29.00,2.00,7.25,15.00,3.00,2.00,0.00,0.00
T208002,Punjab Kings Vs Mumbai,Punjab Kings,ArshdeepSingh,4.00,0.00,29.00,0.00,7.25,11.00,2.00,1.00,0.00,1.00
T208002,Punjab Kings Vs Mumbai,Punjab Kings,OdeanSmith,3.00,0.00,30.00,4.00,10.00,9.00,1.00,3.00,2.00,0.00
T208002,Punjab Kings Vs Mumbai,Punjab Kings,LiamLivingstone,1.00,0.00,11.00,0.00,11.00,1.00,2.00,0.00,0.00,0.00
T208002,Punjab Kings Vs Mumbai,Punjab Kings,RahulChahar,4.00,0.00,44.00,0.00,11.00,6.00,2.00,4.00,0.00,0.00
T203601,Super Kings Vs RCB,RCB,MohammedSiraj,4.00,0.00,37.00,0.00,9.25,11.00,4.00,2.00,0.00,1.00
T203601,Super Kings Vs RCB,RCB,JoshHazlewood,4.00,0.00,33.00,1.00,8.25,12.00,1.00,3.00,1.00,0.00
T203601,Super Kings Vs RCB,RCB,AkashDeep,4.00,0.00,58.00,0.00,14.50,6.00,5.00,4.00,4.00,0.00
T203601,Super Kings Vs RCB,RCB,GlennMaxwell,3.00,0.00,29.00,0.00,9.66,9.00,0.00,4.00,0.00,0.00
T203601,Super Kings Vs RCB,RCB,ShahbazAhmed,2.00,0.00,18.00,0.00,9.00,1.00,0.00,1.00,0.00,0.00
T203601,Super Kings Vs RCB,RCB,WaninduHasaranga,3.00,0.00,35.00,2.00,11.66,6.00,2.00,3.00,1.00,0.00
T203601,Super Kings Vs RCB,Super Kings,MoeenAli,3.00,0.00,19.00,0.00,6.33,8.00,3.00,0.00,0.00,0.00
T203601,Super Kings Vs RCB,Super Kings,MukeshChoudhary,3.00,0.00,40.00,1.00,13.33,4.00,2.00,2.00,2.00,0.00
T203601,Super Kings Vs RCB,Super Kings,MaheeshTheekshana,4.00,0.00,33.00,4.00,8.25,10.00,1.00,3.00,0.00,0.00
T203601,Super Kings Vs RCB,Super Kings,RavindraJadeja,4.00,0.00,39.00,3.00,9.75,10.00,4.00,2.00,0.00,0.00
T203601,Super Kings Vs RCB,Super Kings,ChrisJordan,2.00,0.00,20.00,0.00,10.00,2.00,3.00,0.00,0.00,0.00
T203601,Super Kings Vs RCB,Super Kings,DwayneBravo,4.00,0.00,42.00,1.00,10.50,6.00,4.00,0.00,6.00,1.00
T208211,Titans Vs Sunrisers,Sunrisers,BhuvneshwarKumar,4.00,0.00,37.00,2.00,9.25,10.00,3.00,0.00,4.00,0.00
T208211,Titans Vs Sunrisers,Sunrisers,MarcoJansen,4.00,0.00,27.00,1.00,6.75,8.00,3.00,0.00,2.00,0.00
T208211,Titans Vs Sunrisers,Sunrisers,WashingtonSundar,3.00,0.00,14.00,0.00,4.66,7.00,1.00,0.00,0.00,0.00
T208211,Titans Vs Sunrisers,Sunrisers,TNatarajan,4.00,0.00,34.00,2.00,8.50,8.00,4.00,1.00,1.00,0.00
T208211,Titans Vs Sunrisers,Sunrisers,UmranMalik,4.00,0.00,39.00,1.00,9.75,8.00,5.00,0.00,1.00,0.00
T208211,Titans Vs Sunrisers,Sunrisers,AidenMarkram,1.00,0.00,9.00,0.00,9.00,2.00,0.00,1.00,0.00,0.00
T208211,Titans Vs Sunrisers,Titans,MohammedShami,4.00,0.00,32.00,0.00,8.00,8.00,3.00,1.00,0.00,0.00
T208211,Titans Vs Sunrisers,Titans,HardikPandya,4.00,0.00,27.00,1.00,6.75,10.00,0.00,2.00,0.00,0.00
T208211,Titans Vs Sunrisers,Titans,LockieFerguson,4.00,0.00,46.00,0.00,11.50,9.00,6.00,2.00,2.00,0.00
T208211,Titans Vs Sunrisers,Titans,RashidKhan,4.00,0.00,28.00,1.00,7.00,6.00,2.00,0.00,0.00,0.00
T208211,Titans Vs Sunrisers,Titans,DarshanNalkande,2.10,0.00,22.00,0.00,10.15,4.00,1.00,1.00,1.00,0.00
T208211,Titans Vs Sunrisers,Titans,RahulTewatia,1.00,0.00,10.00,0.00,10.00,1.00,0.00,1.00,0.00,0.00
T207999,Royals Vs Super Giants,Super Giants,DushmanthaChameera,4.00,0.00,22.00,0.00,5.50,14.00,2.00,0.00,2.00,0.00
T207999,Royals Vs Super Giants,Super Giants,JasonHolder,4.00,0.00,50.00,2.00,12.50,9.00,3.00,5.00,0.00,0.00
T207999,Royals Vs Super Giants,Super Giants,RaviBishnoi,4.00,0.00,29.00,0.00,7.25,7.00,3.00,0.00,3.00,0.00
T207999,Royals Vs Super Giants,Super Giants,AveshKhan,4.00,0.00,31.00,1.00,7.75,9.00,1.00,2.00,1.00,0.00
T207999,Royals Vs Super Giants,Super Giants,KrishnappaGowtham,4.00,0.00,30.00,2.00,7.50,11.00,0.00,3.00,0.00,0.00
T207999,Royals Vs Super Giants,Royals,TrentBoult,4.00,0.00,30.00,2.00,7.50,12.00,4.00,0.00,1.00,0.00
T207999,Royals Vs Super Giants,Royals,PrasidhKrishna,4.00,0.00,35.00,1.00,8.75,13.00,4.00,2.00,1.00,0.00
T207999,Royals Vs Super Giants,Royals,RavichandranAshwin,4.00,0.00,20.00,0.00,5.00,5.00,0.00,0.00,0.00,0.00
T207999,Royals Vs Super Giants,Royals,KuldeepSen,4.00,0.00,35.00,1.00,8.75,8.00,2.00,2.00,0.00,0.00
T207999,Royals Vs Super Giants,Royals,YuzvendraChahal,4.00,0.00,41.00,4.00,10.25,7.00,3.00,2.00,2.00,0.00
T208705,Capitals Vs KKR,KKR,UmeshYadav,4.00,0.00,48.00,1.00,12.00,8.00,5.00,3.00,0.00,1.00
T208705,Capitals Vs KKR,KKR,RasikhSalam,1.00,0.00,10.00,0.00,10.00,2.00,2.00,0.00,0.00,0.00
T208705,Capitals Vs KKR,KKR,PatCummins,4.00,0.00,51.00,0.00,12.75,5.00,4.00,3.00,2.00,0.00
T208705,Capitals Vs KKR,KKR,VarunChakravarthy,4.00,0.00,44.00,1.00,11.00,8.00,3.00,3.00,0.00,2.00
T208705,Capitals Vs KKR,KKR,SunilNarine,4.00,0.00,21.00,2.00,5.25,12.00,3.00,0.00,0.00,0.00
T208705,Capitals Vs KKR,KKR,AndreRussell,2.00,0.00,16.00,1.00,8.00,3.00,0.00,1.00,0.00,0.00
T208705,Capitals Vs KKR,KKR,VenkateshIyer,1.00,0.00,14.00,0.00,14.00,0.00,1.00,1.00,0.00,0.00
T208705,Capitals Vs KKR,Capitals,MustafizurRahman,4.00,0.00,21.00,0.00,5.25,13.00,2.00,0.00,0.00,0.00
T208705,Capitals Vs KKR,Capitals,ShardulThakur,2.40,0.00,30.00,2.00,11.25,5.00,3.00,2.00,0.00,0.00
T208705,Capitals Vs KKR,Capitals,KhaleelAhmed,4.00,0.00,25.00,3.00,6.25,13.00,4.00,0.00,0.00,0.00
T208705,Capitals Vs KKR,Capitals,AxarPatel,3.00,0.00,32.00,0.00,10.66,4.00,2.00,2.00,0.00,0.00
T208705,Capitals Vs KKR,Capitals,KuldeepYadav,4.00,0.00,35.00,4.00,8.75,8.00,2.00,2.00,2.00,0.00
T208705,Capitals Vs KKR,Capitals,RovmanPowell,1.00,0.00,17.00,0.00,17.00,0.00,1.00,1.00,1.00,0.00
T208705,Capitals Vs KKR,Capitals,LalitYadav,1.00,0.00,8.00,1.00,8.00,3.00,0.00,1.00,0.00,0.00
T204746,Mumbai Vs RCB,RCB,DavidWilley,2.00,0.00,8.00,0.00,4.00,8.00,1.00,0.00,0.00,0.00
T204746,Mumbai Vs RCB,RCB,MohammedSiraj,4.00,0.00,51.00,0.00,12.75,10.00,3.00,4.00,1.00,1.00
T204746,Mumbai Vs RCB,RCB,WaninduHasaranga,4.00,0.00,28.00,2.00,7.00,10.00,3.00,1.00,0.00,0.00
T204746,Mumbai Vs RCB,RCB,AkashDeep,4.00,1.00,20.00,1.00,5.00,14.00,3.00,0.00,0.00,0.00
T204746,Mumbai Vs RCB,RCB,HarshalPatel,4.00,0.00,23.00,2.00,5.75,14.00,2.00,1.00,0.00,0.00
T204746,Mumbai Vs RCB,RCB,ShahbazAhmed,2.00,0.00,19.00,0.00,9.50,4.00,2.00,1.00,0.00,0.00
T204746,Mumbai Vs RCB,Mumbai,BasilThampi,4.00,1.00,29.00,0.00,7.25,11.00,3.00,1.00,1.00,0.00
T204746,Mumbai Vs RCB,Mumbai,JaydevUnadkat,4.00,0.00,30.00,1.00,7.50,10.00,0.00,3.00,0.00,0.00
T204746,Mumbai Vs RCB,Mumbai,JaspritBumrah,4.00,0.00,31.00,0.00,7.75,8.00,1.00,1.00,0.00,0.00
T204746,Mumbai Vs RCB,Mumbai,MuruganAshwin,3.00,0.00,26.00,0.00,8.66,8.00,3.00,1.00,1.00,0.00
T204746,Mumbai Vs RCB,Mumbai,KieronPollard,3.00,0.00,24.00,0.00,8.00,3.00,1.00,1.00,1.00,0.00
T204746,Mumbai Vs RCB,Mumbai,DewaldBrevis,0.30,0.00,8.00,1.00,16.00,1.00,2.00,0.00,0.00,0.00
T209199,Super Kings Vs Sunrisers,Sunrisers,BhuvneshwarKumar,4.00,0.00,36.00,1.00,9.00,9.00,3.00,0.00,4.00,0.00
T209199,Super Kings Vs Sunrisers,Sunrisers,MarcoJansen,4.00,0.00,30.00,1.00,7.50,11.00,4.00,0.00,0.00,0.00
T209199,Super Kings Vs Sunrisers,Sunrisers,WashingtonSundar,4.00,0.00,21.00,2.00,5.25,7.00,1.00,0.00,0.00,0.00
T209199,Super Kings Vs Sunrisers,Sunrisers,TNatarajan,4.00,0.00,30.00,2.00,7.50,6.00,2.00,1.00,1.00,0.00
T209199,Super Kings Vs Sunrisers,Sunrisers,UmranMalik,3.00,0.00,29.00,0.00,9.66,8.00,4.00,1.00,0.00,0.00
T209199,Super Kings Vs Sunrisers,Sunrisers,AidenMarkram,1.00,0.00,8.00,1.00,8.00,3.00,0.00,1.00,0.00,0.00
T209199,Super Kings Vs Sunrisers,Super Kings,MukeshChoudhary,4.00,0.00,30.00,1.00,7.50,11.00,2.00,2.00,0.00,0.00
T209199,Super Kings Vs Sunrisers,Super Kings,MaheeshTheekshana,4.00,0.00,31.00,0.00,7.75,8.00,3.00,1.00,0.00,0.00
T209199,Super Kings Vs Sunrisers,Super Kings,ChrisJordan,3.00,0.00,34.00,0.00,11.33,5.00,3.00,2.00,0.00,1.00
T209199,Super Kings Vs Sunrisers,Super Kings,RavindraJadeja,3.00,0.00,21.00,0.00,7.00,4.00,1.00,0.00,0.00,0.00
T209199,Super Kings Vs Sunrisers,Super Kings,MoeenAli,1.00,0.00,10.00,0.00,10.00,1.00,0.00,1.00,0.00,0.00
T209199,Super Kings Vs Sunrisers,Super Kings,DwayneBravo,2.40,0.00,29.00,1.00,10.87,4.00,4.00,0.00,3.00,0.00
T202634,Punjab Kings Vs Titans,Titans,MohammedShami,4.00,0.00,36.00,1.00,9.00,11.00,4.00,2.00,0.00,0.00
T202634,Punjab Kings Vs Titans,Titans,HardikPandya,4.00,0.00,36.00,1.00,9.00,10.00,4.00,1.00,1.00,0.00
T202634,Punjab Kings Vs Titans,Titans,LockieFerguson,4.00,0.00,33.00,1.00,8.25,10.00,5.00,0.00,1.00,0.00
T202634,Punjab Kings Vs Titans,Titans,RashidKhan,4.00,0.00,22.00,3.00,5.50,10.00,0.00,1.00,0.00,0.00
T202634,Punjab Kings Vs Titans,Titans,DarshanNalkande,3.00,0.00,37.00,2.00,12.33,4.00,4.00,2.00,1.00,0.00
T202634,Punjab Kings Vs Titans,Titans,RahulTewatia,1.00,0.00,24.00,0.00,24.00,0.00,1.00,3.00,0.00,0.00
T202634,Punjab Kings Vs Titans,Punjab Kings,VaibhavArora,4.00,0.00,34.00,0.00,8.50,5.00,5.00,0.00,0.00,0.00
T202634,Punjab Kings Vs Titans,Punjab Kings,ArshdeepSingh,4.00,0.00,31.00,0.00,7.75,10.00,5.00,0.00,1.00,0.00
T202634,Punjab Kings Vs Titans,Punjab Kings,KagisoRabada,4.00,0.00,35.00,2.00,8.75,7.00,5.00,0.00,0.00,1.00
T202634,Punjab Kings Vs Titans,Punjab Kings,RahulChahar,4.00,0.00,41.00,1.00,10.25,6.00,3.00,1.00,1.00,0.00
T202634,Punjab Kings Vs Titans,Punjab Kings,OdeanSmith,3.00,0.00,35.00,0.00,11.66,5.00,2.00,3.00,1.00,0.00
T202634,Punjab Kings Vs Titans,Punjab Kings,LiamLivingstone,1.00,0.00,12.00,0.00,12.00,1.00,2.00,0.00,0.00,0.00
T204296,Capitals Vs Super Giants,Super Giants,JasonHolder,4.00,0.00,30.00,0.00,7.50,8.00,1.00,1.00,3.00,0.00
T204296,Capitals Vs Super Giants,Super Giants,KrishnappaGowtham,4.00,1.00,23.00,1.00,5.75,15.00,3.00,1.00,0.00,0.00
T204296,Capitals Vs Super Giants,Super Giants,AveshKhan,3.00,0.00,32.00,0.00,10.66,5.00,6.00,0.00,0.00,0.00
T204296,Capitals Vs Super Giants,Super Giants,RaviBishnoi,4.00,0.00,22.00,2.00,5.50,12.00,3.00,0.00,0.00,0.00
T204296,Capitals Vs Super Giants,Super Giants,AndrewTye,3.00,0.00,28.00,0.00,9.33,8.00,2.00,2.00,1.00,0.00
T204296,Capitals Vs Super Giants,Super Giants,KrunalPandya,2.00,0.00,12.00,0.00,6.00,2.00,0.00,0.00,0.00,0.00
T204296,Capitals Vs Super Giants,Capitals,MustafizurRahman,4.00,0.00,26.00,0.00,6.50,8.00,0.00,1.00,2.00,0.00
T204296,Capitals Vs Super Giants,Capitals,LalitYadav,4.00,0.00,21.00,1.00,5.25,10.00,1.00,0.00,0.00,0.00
T204296,Capitals Vs Super Giants,Capitals,ShardulThakur,3.40,0.00,29.00,1.00,7.90,9.00,3.00,1.00,0.00,0.00
T204296,Capitals Vs Super Giants,Capitals,AnrichNortje,2.20,0.00,35.00,0.00,15.00,2.00,3.00,2.00,0.00,2.00
T204296,Capitals Vs Super Giants,Capitals,AxarPatel,2.00,0.00,11.00,0.00,5.50,5.00,1.00,0.00,0.00,0.00
T204296,Capitals Vs Super Giants,Capitals,KuldeepYadav,3.40,0.00,31.00,2.00,8.45,6.00,3.00,1.00,0.00,0.00
T207856,Mumbai Vs KKR,KKR,UmeshYadav,4.00,0.00,25.00,1.00,6.25,12.00,2.00,1.00,0.00,0.00
T207856,Mumbai Vs KKR,KKR,RasikhSalam,3.00,0.00,18.00,0.00,6.00,6.00,2.00,0.00,0.00,0.00
T207856,Mumbai Vs KKR,KKR,PatCummins,4.00,0.00,49.00,2.00,12.25,9.00,2.00,5.00,1.00,0.00
T207856,Mumbai Vs KKR,KKR,SunilNarine,4.00,0.00,26.00,0.00,6.50,8.00,1.00,1.00,0.00,0.00
T207856,Mumbai Vs KKR,KKR,VarunChakravarthy,4.00,0.00,32.00,1.00,8.00,8.00,2.00,2.00,0.00,0.00
T207856,Mumbai Vs KKR,KKR,AndreRussell,1.00,0.00,9.00,0.00,9.00,3.00,2.00,0.00,0.00,0.00
T207856,Mumbai Vs KKR,Mumbai,BasilThampi,3.00,0.00,15.00,0.00,5.00,11.00,1.00,1.00,0.00,0.00
T207856,Mumbai Vs KKR,Mumbai,DanielSams,3.00,0.00,50.00,1.00,16.66,4.00,4.00,4.00,0.00,1.00
T207856,Mumbai Vs KKR,Mumbai,JaspritBumrah,3.00,0.00,26.00,0.00,8.66,7.00,3.00,1.00,0.00,0.00
T207856,Mumbai Vs KKR,Mumbai,TymalMills,3.00,0.00,38.00,2.00,12.66,5.00,4.00,2.00,0.00,0.00
T207856,Mumbai Vs KKR,Mumbai,TilakVarma,1.00,0.00,6.00,0.00,6.00,3.00,1.00,0.00,0.00,0.00
T207856,Mumbai Vs KKR,Mumbai,MuruganAshwin,3.00,0.00,25.00,2.00,8.33,8.00,0.00,3.00,0.00,0.00
T203456,Royals Vs RCB,RCB,MohammedSiraj,4.00,0.00,43.00,0.00,10.75,8.00,1.00,4.00,2.00,0.00
T203456,Royals Vs RCB,RCB,DavidWilley,4.00,0.00,29.00,1.00,7.25,8.00,2.00,1.00,0.00,0.00
T203456,Royals Vs RCB,RCB,AkashDeep,4.00,0.00,44.00,0.00,11.00,6.00,0.00,4.00,0.00,1.00
T203456,Royals Vs RCB,RCB,WaninduHasaranga,4.00,0.00,32.00,1.00,8.00,10.00,2.00,2.00,0.00,0.00
T203456,Royals Vs RCB,RCB,HarshalPatel,4.00,0.00,18.00,1.00,4.50,11.00,1.00,0.00,2.00,0.00
T203456,Royals Vs RCB,Royals,TrentBoult,4.00,0.00,34.00,2.00,8.50,9.00,4.00,1.00,0.00,0.00
T203456,Royals Vs RCB,Royals,PrasidhKrishna,4.00,0.00,40.00,0.00,10.00,9.00,6.00,1.00,2.00,0.00
T203456,Royals Vs RCB,Royals,RavichandranAshwin,4.00,0.00,39.00,0.00,9.75,10.00,5.00,1.00,3.00,1.00
T203456,Royals Vs RCB,Royals,YuzvendraChahal,4.00,0.00,15.00,2.00,3.75,12.00,1.00,0.00,0.00,0.00
T203456,Royals Vs RCB,Royals,NavdeepSaini,3.00,0.00,36.00,1.00,12.00,2.00,4.00,1.00,1.00,0.00
T203456,Royals Vs RCB,Royals,YashasviJaiswal,0.10,0.00,6.00,0.00,36.00,0.00,0.00,1.00,0.00,0.00
T204825,Super Giants Vs Sunrisers,Sunrisers,BhuvneshwarKumar,4.00,0.00,25.00,0.00,6.25,7.00,1.00,0.00,0.00,0.00
T204825,Super Giants Vs Sunrisers,Sunrisers,WashingtonSundar,4.00,0.00,28.00,2.00,7.00,10.00,3.00,1.00,0.00,0.00
T204825,Super Giants Vs Sunrisers,Sunrisers,RomarioShepherd,4.00,0.00,42.00,2.00,10.50,10.00,3.00,3.00,1.00,0.00
T204825,Super Giants Vs Sunrisers,Sunrisers,UmranMalik,3.00,0.00,39.00,0.00,13.00,4.00,5.00,2.00,0.00,0.00
T204825,Super Giants Vs Sunrisers,Sunrisers,AbdulSamad,1.00,0.00,8.00,0.00,8.00,1.00,1.00,0.00,0.00,0.00
T204825,Super Giants Vs Sunrisers,Sunrisers,TNatarajan,4.00,0.00,26.00,2.00,6.50,6.00,1.00,0.00,0.00,0.00
T204825,Super Giants Vs Sunrisers,Super Giants,JasonHolder,4.00,0.00,34.00,3.00,8.50,8.00,3.00,1.00,2.00,0.00
T204825,Super Giants Vs Sunrisers,Super Giants,KrunalPandya,4.00,0.00,27.00,2.00,6.75,8.00,0.00,2.00,0.00,0.00
T204825,Super Giants Vs Sunrisers,Super Giants,AveshKhan,4.00,0.00,24.00,4.00,6.00,15.00,2.00,1.00,1.00,0.00
